date id ninfected nrecovered ndeceased
145 17 110 2152 25
145 18 53 2267 27
145 3 13 5412 54
145 19 51 2303 21
145 20 38 15691 208
145 15 1 1626 21
145 22 1 1578 15
145 24 11 1196 10
145 26 387 51229 652
146 31 39 5107 41
146 29 35 4973 60
146 12 0 944 11
146 11 77 6573 66
146 10 24 2879 36
146 0 35 39062 362
146 25 15 583 2
146 6 17 2592 19
146 8 119 7195 67
146 14 75 6505 67
146 30 21 941 8
146 9 33 1691 16
146 2 5 6359 60
146 21 91 4955 35
146 28 45 873 10
146 5 48 7178 63
146 23 72 2682 21
146 27 69 2616 23
146 7 15 7685 87
146 4 56 7385 76
146 1 53 6177 63
146 13 45 4411 39
146 16 2 1000 11
146 17 109 2211 27
146 18 45 2307 28
146 3 12 5418 54
146 19 66 2332 21
146 20 40 15716 208
146 15 2 1626 21
146 22 0 1579 15
146 24 13 1202 10
146 26 357 51482 657
147 31 40 5133 41
147 29 28 4999 60
147 12 0 944 11
147 11 70 6623 67
147 10 21 2890 36
147 0 33 39082 363
147 25 20 589 2
147 6 12 2606 19
147 8 115 7258 69
147 14 80 6549 67
147 30 26 956 8
147 9 25 1717 16
147 2 7 6361 60
147 21 74 5012 36
147 28 45 902 10
147 5 52 7205 63
147 23 72 2736 21
147 27 85 2653 23
147 7 16 7692 87
147 4 68 7421 76
147 1 39 6213 63
147 13 43 4437 39
147 16 1 1001 11
147 17 92 2286 29
147 18 54 2332 30
147 3 10 5426 54
147 19 62 2370 22
147 20 34 15747 208
147 15 2 1627 21
147 22 0 1579 15
147 24 8 1210 10
147 26 349 51724 662
148 31 32 5159 41
148 29 27 5017 60
148 12 0 944 11
148 11 97 6664 68
148 10 16 2903 37
148 0 42 39095 363
148 25 17 603 2
148 6 21 2616 19
148 8 107 7333 69
148 14 71 6599 72
148 30 29 973 9
148 9 34 1733 16
148 2 8 6364 60
148 21 74 5051 36
148 28 46 937 11
148 5 57 7240 63
148 23 91 2774 21
148 27 66 2715 26
148 7 14 7705 87
148 4 58 7462 76
148 1 36 6238 64
148 13 43 4462 39
148 16 0 1002 11
148 17 97 2337 29
148 18 56 2373 31
148 3 21 5432 54
148 19 73 2410 23
148 20 33 15771 209
148 15 2 1627 21
148 22 0 1579 15
148 24 3 1217 10
148 26 312 51968 665
149 31 23 5182 41
149 29 27 5034 60
149 12 0 944 11
149 11 81 6731 69
149 10 16 2913 37
149 0 34 39118 363
149 25 12 614 2
149 6 32 2627 19
149 8 136 7387 69
149 14 69 6641 73
149 30 25 996 9
149 9 25 1754 17
149 2 5 6370 60
149 21 58 5100 36
149 28 51 963 11
149 5 61 7273 64
149 23 85 2837 21
149 27 97 2756 26
149 7 22 7711 87
149 4 37 7497 77
149 1 48 6259 64
149 13 31 4490 39
149 16 0 1002 11
149 17 95 2388 29
149 18 55 2413 31
149 3 18 5447 54
149 19 90 2449 23
149 20 31 15790 209
149 15 2 1628 21
149 22 1 1579 15
149 24 5 1219 10
149 26 331 52181 667
150 31 31 5195 41
150 29 20 5055 60
150 12 0 944 11
150 11 89 6777 71
150 10 21 2920 37
150 0 33 39137 363
150 25 15 621 2
150 6 35 2644 19
150 8 126 7463 69
150 14 56 6689 73
150 30 25 1015 9
150 9 24 1769 17
150 2 15 6371 60
150 21 63 5134 36
150 28 49 993 11
150 5 68 7310 64
150 23 85 2884 21
150 27 80 2818 27
150 7 19 7725 87
150 4 35 7518 77
150 1 46 6285 64
150 13 29 4509 39
150 16 2 1002 11
150 17 96 2446 29
150 18 59 2449 31
150 3 18 5458 54
150 19 81 2509 23
150 20 43 15805 209
150 15 1 1630 21
150 22 1 1579 15
150 24 2 1222 10
150 26 347 52401 669
151 31 35 5216 41
151 29 13 5071 60
151 12 0 944 11
151 11 81 6833 71
151 10 18 2935 37
151 0 36 39153 363
151 25 13 634 2
151 6 37 2667 19
151 8 122 7547 71
151 14 60 6729 73
151 30 24 1032 9
151 9 24 1783 17
151 2 7 6384 60
151 21 64 5172 37
151 28 52 1026 11
151 5 57 7355 64
151 23 53 2939 23
151 27 105 2867 27
151 7 27 7736 87
151 4 48 7532 77
151 1 45 6311 66
151 13 24 4528 39
151 16 3 1004 11
151 17 101 2504 30
151 18 52 2490 31
151 3 19 5470 54
151 19 74 2558 24
151 20 44 15830 209
151 15 0 1631 21
151 22 1 1579 15
151 24 3 1224 10
151 26 304 52641 671
152 31 38 5241 41
152 29 10 5081 60
152 12 0 944 11
152 11 83 6887 71
152 10 20 2947 37
152 0 23 39175 364
152 25 14 640 3
152 6 33 2692 19
152 8 123 7626 71
152 14 65 6762 73
152 30 33 1044 9
152 9 18 1797 17
152 2 4 6390 60
152 21 61 5212 38
152 28 58 1057 11
152 5 68 7394 64
152 23 57 2979 24
152 27 91 2938 29
152 7 24 7757 87
152 4 44 7563 77
152 1 49 6342 66
152 13 22 4542 39
152 16 7 1005 11
152 17 105 2565 31
152 18 52 2525 31
152 3 12 5484 54
152 19 85 2606 24
152 20 43 15854 210
152 15 0 1631 21
152 22 1 1580 15
152 24 8 1225 11
152 26 327 52845 675
153 31 34 5264 41
153 29 12 5088 60
153 12 1 944 11
153 11 93 6937 71
153 10 21 2955 38
153 0 12 39191 364
153 25 13 651 3
153 6 32 2713 19
153 8 108 7702 72
153 14 50 6797 75
153 30 33 1069 10
153 9 16 1812 17
153 2 1 6393 60
153 21 54 5253 38
153 28 71 1088 11
153 5 76 7425 67
153 23 44 3021 24
153 27 103 2999 30
153 7 35 7768 87
153 4 48 7586 77
153 1 48 6380 66
153 13 14 4556 41
153 16 7 1009 11
153 17 116 2632 31
153 18 53 2562 31
153 3 4 5494 54
153 19 94 2653 24
153 20 37 15879 210
153 15 0 1631 21
153 22 2 1580 15
153 24 5 1231 11
153 26 318 53070 678
154 31 34 5286 41
154 29 14 5096 60
154 12 1 944 11
154 11 74 6996 73
154 10 26 2964 38
154 0 23 39197 364
154 25 25 655 3
154 6 34 2728 20
154 8 93 7779 72
154 14 39 6832 75
154 30 38 1093 10
154 9 19 1823 17
154 2 2 6393 60
154 21 65 5287 38
154 28 49 1135 12
154 5 82 7463 67
154 23 47 3050 25
154 27 80 3067 30
154 7 26 7790 87
154 4 45 7614 77
154 1 45 6415 67
154 13 15 4563 41
154 16 12 1013 11
154 17 119 2709 32
154 18 50 2596 31
154 3 8 5496 54
154 19 102 2719 24
154 20 33 15904 210
154 15 3 1631 21
154 22 4 1580 15
154 24 9 1233 11
154 26 325 53276 679
155 31 33 5312 41
155 29 29 5100 60
155 12 5 944 11
155 11 66 7051 73
155 10 26 2979 38
155 0 18 39211 364
155 25 25 668 3
155 6 34 2750 21
155 8 113 7836 73
155 14 41 6855 75
155 30 29 1118 10
155 9 12 1837 17
155 2 0 6395 60
155 21 59 5327 39
155 28 62 1166 12
155 5 84 7515 68
155 23 40 3080 26
155 27 80 3124 30
155 7 38 7803 88
155 4 52 7639 77
155 1 54 6442 67
155 13 15 4570 41
155 16 15 1019 11
155 17 108 2783 34
155 18 42 2629 31
155 3 5 5502 54
155 19 88 2775 26
155 20 20 15928 210
155 15 4 1633 21
155 22 6 1582 16
155 24 11 1236 11
155 26 342 53479 683
156 31 34 5330 42
156 29 29 5115 61
156 12 15 947 11
156 11 81 7090 74
156 10 29 2994 38
156 0 23 39222 364
156 25 27 681 3
156 6 38 2770 21
156 8 115 7904 73
156 14 23 6886 75
156 30 28 1140 10
156 9 10 1844 17
156 2 0 6395 60
156 21 82 5362 39
156 28 62 1204 12
156 5 69 7565 70
156 23 40 3111 27
156 27 69 3180 30
156 7 30 7829 88
156 4 44 7665 77
156 1 44 6479 68
156 13 19 4579 41
156 16 10 1029 11
156 17 105 2857 34
156 18 44 2657 31
156 3 4 5506 54
156 19 91 2835 27
156 20 28 15939 210
156 15 10 1636 21
156 22 4 1587 16
156 24 10 1244 11
156 26 297 53709 685
157 31 32 5351 42
157 29 42 5133 61
157 12 9 956 11
157 11 69 7139 76
157 10 29 3013 38
157 0 30 39233 364
157 25 23 702 3
157 6 36 2796 21
157 8 131 7980 74
157 14 29 6899 75
157 30 21 1159 10
157 9 7 1853 17
157 2 0 6395 60
157 21 61 5417 39
157 28 66 1245 12
157 5 75 7611 71
157 23 61 3128 27
157 27 70 3223 32
157 7 26 7847 88
157 4 38 7694 77
157 1 31 6508 69
157 13 12 4592 41
157 16 13 1032 11
157 17 111 2917 35
157 18 31 2687 31
157 3 6 5507 54
157 19 87 2891 28
157 20 24 15960 210
157 15 8 1641 22
157 22 2 1590 17
157 24 12 1250 11
157 26 347 53893 686
158 31 30 5371 42
158 29 27 5163 62
158 12 12 963 12
158 11 70 7180 76
158 10 30 3029 38
158 0 28 39248 364
158 25 28 716 3
158 6 39 2817 21
158 8 149 8056 74
158 14 23 6918 75
158 30 23 1173 10
158 9 13 1857 17
158 2 1 6395 60
158 21 66 5458 39
158 28 49 1294 12
158 5 83 7656 71
158 23 46 3172 28
158 27 75 3267 32
158 7 25 7864 88
158 4 43 7715 77
158 1 33 6532 69
158 13 19 4600 41
158 16 11 1041 11
158 17 124 2982 35
158 18 21 2711 31
158 3 7 5512 54
158 19 65 2952 30
158 20 27 15977 210
158 15 15 1645 22
158 22 2 1591 17
158 24 15 1257 11
158 26 289 54136 687
159 31 29 5395 42
159 29 24 5182 62
159 12 11 969 12
159 11 84 7219 77
159 10 30 3052 38
159 0 30 39262 364
159 25 29 734 3
159 6 33 2839 21
159 8 135 8143 75
159 14 36 6935 75
159 30 23 1189 10
159 9 23 1865 17
159 2 6 6395 60
159 21 52 5500 39
159 28 66 1326 12
159 5 86 7714 71
159 23 56 3201 28
159 27 95 3304 32
159 7 23 7881 88
159 4 35 7745 77
159 1 39 6551 69
159 13 20 4611 41
159 16 9 1049 11
159 17 121 3059 35
159 18 24 2723 31
159 3 2 5519 54
159 19 47 2993 30
159 20 29 15995 210
159 15 15 1657 22
159 22 2 1593 17
159 24 18 1266 11
159 26 323 54328 688
160 31 26 5416 43
160 29 26 5200 62
160 12 11 973 12
160 11 82 7269 77
160 10 41 3068 38
160 0 33 39277 364
160 25 28 752 3
160 6 41 2858 21
160 8 129 8229 75
160 14 25 6959 76
160 30 24 1205 10
160 9 24 1877 17
160 2 3 6400 60
160 21 55 5529 40
160 28 58 1374 13
160 5 96 7764 71
160 23 44 3238 28
160 27 76 3369 33
160 7 18 7895 88
160 4 57 7768 77
160 1 42 6574 69
160 13 17 4625 41
160 16 12 1056 11
160 17 89 3145 39
160 18 23 2738 31
160 3 2 5521 54
160 19 33 3025 30
160 20 28 16013 210
160 15 19 1664 22
160 22 0 1595 17
160 24 22 1277 11
160 26 278 54553 689
161 31 21 5434 43
161 29 49 5214 62
161 12 12 975 13
161 11 70 7318 78
161 10 38 3092 38
161 0 42 39293 364
161 25 44 767 3
161 6 29 2884 22
161 8 134 8301 75
161 14 31 6973 76
161 30 11 1226 10
161 9 18 1892 17
161 2 4 6402 60
161 21 66 5559 40
161 28 55 1412 15
161 5 82 7821 72
161 23 45 3268 28
161 27 101 3411 33
161 7 24 7906 88
161 4 48 7808 77
161 1 68 6590 69
161 13 12 4635 41
161 16 17 1062 11
161 17 100 3204 39
161 18 23 2752 32
161 3 4 5522 54
161 19 20 3050 30
161 20 38 16023 210
161 15 9 1679 22
161 22 1 1595 17
161 24 31 1290 11
161 26 309 54744 692
162 31 19 5451 43
162 29 37 5239 63
162 12 7 985 13
162 11 51 7372 79
162 10 35 3120 38
162 0 52 39318 364
162 25 38 789 3
162 6 30 2901 23
162 8 149 8377 75
162 14 28 6995 76
162 30 16 1234 10
162 9 28 1903 17
162 2 6 6402 60
162 21 64 5604 40
162 28 42 1447 16
162 5 67 7874 72
162 23 46 3300 28
162 27 98 3473 34
162 7 31 7921 88
162 4 61 7835 78
162 1 54 6632 70
162 13 14 4644 41
162 16 18 1072 11
162 17 67 3269 41
162 18 28 2768 32
162 3 2 5525 54
162 19 15 3063 30
162 20 36 16042 210
162 15 22 1682 22
162 22 1 1596 17
162 24 40 1309 11
162 26 263 54945 693
163 31 19 5461 43
163 29 36 5261 63
163 12 6 989 13
163 11 58 7408 79
163 10 35 3143 38
163 0 58 39345 364
163 25 54 812 4
163 6 38 2918 23
163 8 145 8469 76
163 14 27 7013 78
163 30 8 1248 10
163 9 19 1922 17
163 2 4 6405 60
163 21 78 5642 41
163 28 51 1475 17
163 5 60 7916 72
163 23 44 3326 29
163 27 88 3533 36
163 7 35 7938 88
163 4 46 7875 78
163 1 58 6670 71
163 13 12 4654 41
163 16 23 1082 11
163 17 59 3315 41
163 18 34 2784 33
163 3 1 5527 54
163 19 13 3072 30
163 20 33 16065 210
163 15 20 1695 22
163 22 6 1596 17
163 24 27 1335 12
163 26 286 55135 695
164 31 12 5475 43
164 29 28 5286 63
164 12 6 992 13
164 11 35 7453 79
164 10 37 3168 38
164 0 46 39382 364
164 25 42 845 4
164 6 25 2940 23
164 8 150 8558 76
164 14 25 7032 78
164 30 8 1255 10
164 9 15 1933 17
164 2 12 6406 60
164 21 90 5677 41
164 28 49 1503 17
164 5 73 7951 74
164 23 52 3356 29
164 27 94 3588 36
164 7 38 7961 88
164 4 55 7903 78
164 1 58 6705 71
164 13 15 4657 41
164 16 28 1093 11
164 17 48 3355 42
164 18 33 2810 33
164 3 5 5527 54
164 19 13 3080 30
164 20 48 16088 210
164 15 22 1705 22
164 22 5 1600 17
164 24 36 1352 12
164 26 283 55329 699
165 31 14 5483 43
165 29 30 5304 64
165 12 8 996 13
165 11 31 7476 79
165 10 45 3190 38
165 0 60 39401 364
165 25 41 871 4
165 6 32 2951 23
165 8 138 8653 77
165 14 40 7046 78
165 30 1 1263 10
165 9 16 1943 17
165 2 12 6410 60
165 21 73 5736 41
165 28 59 1538 17
165 5 72 7994 74
165 23 44 3392 29
165 27 82 3648 36
165 7 27 7984 88
165 4 48 7940 79
165 1 40 6747 72
165 13 14 4666 41
165 16 35 1108 11
165 17 43 3385 42
165 18 50 2829 33
165 3 2 5531 54
165 19 12 3089 30
165 20 67 16110 210
165 15 25 1717 22
165 22 5 1603 17
165 24 32 1376 12
165 26 287 55522 700
166 31 10 5494 43
166 29 17 5329 64
166 12 5 1001 13
166 11 14 7498 79
166 10 39 3221 38
166 0 57 39439 364
166 25 42 895 4
166 6 31 2967 24
166 8 153 8739 79
166 14 24 7074 78
166 30 3 1264 10
166 9 17 1954 17
166 2 11 6418 60
166 21 83 5782 41
166 28 56 1575 17
166 5 64 8041 75
166 23 46 3424 29
166 27 88 3701 37
166 7 24 8002 89
166 4 41 7976 80
166 1 52 6774 72
166 13 24 4674 41
166 16 30 1131 12
166 17 45 3411 42
166 18 39 2859 33
166 3 7 5532 54
166 19 9 3099 30
166 20 57 16151 213
166 15 21 1734 23
166 22 7 1606 17
166 24 32 1394 12
166 26 249 55730 700
167 31 25 5499 43
167 29 13 5342 64
167 12 10 1003 13
167 11 14 7507 80
167 10 50 3242 38
167 0 67 39468 364
167 25 39 920 4
167 6 33 2983 24
167 8 167 8830 80
167 14 19 7092 79
167 30 1 1267 10
167 9 20 1962 17
167 2 15 6423 60
167 21 94 5834 41
167 28 62 1605 17
167 5 80 8084 75
167 23 62 3450 29
167 27 68 3757 37
167 7 25 8017 89
167 4 61 8002 80
167 1 52 6803 73
167 13 21 4692 41
167 16 32 1152 12
167 17 62 3431 43
167 18 41 2884 33
167 3 3 5537 55
167 19 10 3105 30
167 20 61 16185 213
167 15 27 1751 23
167 22 6 1611 17
167 24 36 1409 12
167 26 247 55892 704
168 31 24 5515 43
168 29 14 5352 64
168 12 8 1008 13
168 11 17 7516 80
168 10 36 3273 39
168 0 62 39515 366
168 25 36 949 4
168 6 35 3001 24
168 8 167 8935 81
168 14 8 7110 79
168 30 3 1268 10
168 9 26 1970 17
168 2 15 6429 60
168 21 111 5891 42
168 28 53 1638 18
168 5 61 8135 76
168 23 49 3491 30
168 27 76 3796 37
168 7 23 8034 89
168 4 51 8037 80
168 1 54 6831 73
168 13 20 4708 41
168 16 50 1172 12
168 17 49 3459 43
168 18 36 2912 33
168 3 6 5537 55
168 19 9 3111 30
168 20 38 16230 214
168 15 32 1764 23
168 22 12 1615 17
168 24 27 1433 12
168 26 224 56050 709
169 31 15 5532 43
169 29 22 5361 64
169 12 8 1015 13
169 11 27 7527 80
169 10 40 3296 40
169 0 62 39552 366
169 25 57 974 4
169 6 39 3022 24
169 8 166 9034 82
169 14 17 7117 79
169 30 1 1271 10
169 9 28 1980 17
169 2 8 6440 60
169 21 151 5948 42
169 28 40 1670 19
169 5 75 8173 78
169 23 52 3521 30
169 27 61 3843 37
169 7 17 8050 89
169 4 57 8069 80
169 1 37 6869 73
169 13 12 4720 41
169 16 54 1202 12
169 17 53 3485 43
169 18 33 2936 33
169 3 5 5539 55
169 19 18 3115 30
169 20 45 16257 214
169 15 20 1788 23
169 22 23 1621 17
169 24 41 1448 12
169 26 187 56212 709
170 31 19 5543 43
170 29 26 5375 64
170 12 8 1022 13
170 11 29 7544 80
170 10 46 3319 40
170 0 58 39588 367
170 25 43 1012 5
170 6 32 3048 24
170 8 164 9139 83
170 14 16 7127 79
170 30 5 1272 10
170 9 25 1999 17
170 2 15 6446 60
170 21 135 6038 43
170 28 48 1695 19
170 5 84 8212 79
170 23 55 3552 30
170 27 57 3884 37
170 7 15 8062 89
170 4 48 8109 80
170 1 39 6892 73
170 13 14 4726 42
170 16 50 1235 12
170 17 49 3519 43
170 18 34 2955 33
170 3 5 5541 55
170 19 11 3126 30
170 20 49 16285 214
170 15 36 1802 23
170 22 14 1638 17
170 24 27 1473 13
170 26 165 56343 710
171 31 24 5556 43
171 29 26 5397 64
171 12 3 1029 13
171 11 26 7565 80
171 10 40 3346 40
171 0 69 39621 368
171 25 37 1043 5
171 6 26 3069 24
171 8 165 9248 84
171 14 20 7138 79
171 30 4 1276 10
171 9 29 2013 17
171 2 8 6459 60
171 21 146 6115 44
171 28 43 1725 19
171 5 95 8260 79
171 23 53 3589 30
171 27 45 3918 38
171 7 23 8073 89
171 4 53 8146 80
171 1 31 6920 73
171 13 8 4738 42
171 16 45 1265 13
171 17 55 3549 43
171 18 44 2971 33
171 3 22 5544 55
171 19 17 3130 30
171 20 47 16314 214
171 15 20 1828 23
171 22 15 1649 17
171 24 34 1492 13
171 26 149 56468 712
172 31 28 5571 43
172 29 43 5410 64
172 12 0 1032 13
172 11 23 7583 80
172 10 39 3365 41
172 0 72 39657 368
172 25 49 1067 5
172 6 18 3089 24
172 8 160 9348 85
172 14 24 7149 79
172 30 16 1279 10
172 9 25 2034 17
172 2 9 6464 60
172 21 163 6210 45
172 28 38 1756 19
172 5 77 8317 80
172 23 59 3626 31
172 27 40 3949 38
172 7 21 8088 90
172 4 44 8185 80
172 1 31 6943 73
172 13 10 4745 42
172 16 43 1291 14
172 17 50 3581 43
172 18 35 3003 34
172 3 21 5555 55
172 19 10 3144 30
172 20 46 16343 214
172 15 31 1841 23
172 22 17 1659 17
172 24 29 1508 13
172 26 168 56568 712
173 31 27 5590 44
173 29 36 5440 64
173 12 0 1032 13
173 11 19 7597 80
173 10 36 3390 41
173 0 68 39698 368
173 25 39 1098 5
173 6 18 3098 24
173 8 167 9434 85
173 14 35 7162 79
173 30 12 1291 10
173 9 27 2055 17
173 2 11 6466 60
173 21 170 6314 45
173 28 43 1781 20
173 5 67 8368 81
173 23 46 3668 31
173 27 47 3975 39
173 7 26 8099 91
173 4 51 8215 80
173 1 23 6969 73
173 13 7 4752 42
173 16 32 1318 14
173 17 46 3612 43
173 18 43 3027 34
173 3 23 5563 55
173 19 13 3151 30
173 20 50 16369 214
173 15 25 1858 23
173 22 9 1671 17
173 24 28 1531 13
173 26 185 56674 713
174 31 28 5606 44
174 29 45 5461 65
174 12 0 1032 13
174 11 22 7609 80
174 10 30 3414 41
174 0 63 39739 369
174 25 55 1125 5
174 6 16 3110 24
174 8 144 9533 86
174 14 36 7180 80
174 30 10 1299 11
174 9 23 2072 17
174 2 5 6474 60
174 21 196 6407 48
174 28 37 1818 20
174 5 56 8412 82
174 23 46 3697 31
174 27 57 4001 39
174 7 22 8115 91
174 4 51 8256 80
174 1 28 6981 73
174 13 7 4756 42
174 16 22 1342 14
174 17 32 3646 43
174 18 43 3054 34
174 3 23 5574 55
174 19 8 3162 30
174 20 55 16397 214
174 15 31 1874 23
174 22 15 1674 17
174 24 30 1549 13
174 26 201 56791 714
175 31 31 5625 44
175 29 34 5493 65
175 12 0 1032 13
175 11 24 7625 80
175 10 23 3433 42
175 0 55 39778 369
175 25 53 1161 5
175 6 13 3122 24
175 8 154 9617 86
175 14 36 7203 80
175 30 6 1307 11
175 9 21 2089 17
175 2 11 6477 60
175 21 179 6535 49
175 28 36 1845 21
175 5 67 8449 82
175 23 73 3725 31
175 27 57 4036 39
175 7 23 8131 91
175 4 53 8289 80
175 1 19 7002 73
175 13 3 4761 42
175 16 22 1355 14
175 17 21 3668 43
175 18 43 3084 34
175 3 17 5592 55
175 19 11 3170 30
175 20 45 16431 215
175 15 39 1891 23
175 22 11 1682 18
175 24 20 1571 13
175 26 194 56915 717
176 31 31 5645 44
176 29 33 5517 65
176 12 0 1032 13
176 11 31 7640 80
176 10 14 3447 42
176 0 63 39807 370
176 25 43 1198 6
176 6 16 3127 24
176 8 163 9708 86
176 14 26 7234 80
176 30 4 1311 11
176 9 34 2101 18
176 2 9 6483 60
176 21 188 6649 50
176 28 26 1871 21
176 5 47 8500 82
176 23 75 3774 31
176 27 52 4072 41
176 7 24 8141 91
176 4 58 8320 81
176 1 24 7012 74
176 13 5 4764 42
176 16 19 1368 14
176 17 27 3679 43
176 18 42 3116 34
176 3 18 5602 55
176 19 17 3176 30
176 20 43 16458 215
176 15 35 1916 23
176 22 10 1689 18
176 24 35 1582 13
176 26 209 57044 718
177 31 25 5664 44
177 29 33 5540 65
177 12 0 1032 13
177 11 20 7660 80
177 10 13 3456 42
177 0 44 39851 371
177 25 35 1228 7
177 6 14 3137 24
177 8 179 9805 87
177 14 18 7251 80
177 30 2 1312 11
177 9 31 2120 18
177 2 16 6486 60
177 21 165 6783 50
177 28 36 1888 21
177 5 47 8531 82
177 23 77 3816 31
177 27 60 4103 41
177 7 23 8152 92
177 4 56 8359 81
177 1 27 7024 74
177 13 7 4769 42
177 16 17 1383 14
177 17 28 3695 43
177 18 45 3143 34
177 3 12 5612 56
177 19 30 3182 30
177 20 52 16482 215
177 15 41 1935 23
177 22 18 1695 18
177 24 25 1608 13
177 26 213 57177 719
178 31 20 5684 44
178 29 34 5563 65
178 12 0 1032 13
178 11 25 7673 80
178 10 16 3461 42
178 0 52 39878 371
178 25 34 1251 7
178 6 19 3141 24
178 8 174 9930 87
178 14 14 7262 80
178 30 7 1313 11
178 9 23 2141 18
178 2 14 6492 62
178 21 184 6884 50
178 28 37 1908 23
178 5 47 8564 82
178 23 75 3865 32
178 27 59 4142 42
178 7 37 8166 92
178 4 60 8396 81
178 1 24 7042 74
178 13 3 4775 42
178 16 19 1390 14
178 17 17 3715 43
178 18 37 3172 34
178 3 5 5620 56
178 19 21 3199 31
178 20 44 16511 215
178 15 26 1967 23
178 22 17 1705 18
178 24 22 1627 13
178 26 231 57318 719
179 31 20 5699 44
179 29 15 5588 65
179 12 0 1032 13
179 11 16 7694 80
179 10 17 3472 42
179 0 41 39908 372
179 25 32 1279 7
179 6 14 3152 24
179 8 193 10038 87
179 14 19 7269 80
179 30 7 1316 11
179 9 30 2150 18
179 2 13 6503 62
179 21 174 6998 52
179 28 31 1932 24
179 5 46 8598 82
179 23 65 3920 33
179 27 62 4178 45
179 7 36 8189 92
179 4 51 8434 81
179 1 26 7057 74
179 13 4 4778 42
179 16 15 1401 14
179 17 24 3725 43
179 18 33 3194 34
179 3 6 5623 56
179 19 17 3214 31
179 20 75 16532 216
179 15 33 1985 23
179 22 21 1714 18
179 24 26 1641 13
179 26 212 57478 720
180 31 18 5711 45
180 29 23 5595 65
180 12 1 1032 13
180 11 25 7700 80
180 10 23 3485 42
180 0 55 39933 372
180 25 30 1303 7
180 6 8 3165 24
180 8 192 10148 88
180 14 12 7282 80
180 30 8 1317 11
180 9 23 2169 18
180 2 11 6511 63
180 21 194 7102 54
180 28 44 1949 24
180 5 44 8626 82
180 23 59 3965 34
180 27 63 4218 47
180 7 47 8215 92
180 4 48 8471 81
180 1 31 7078 74
180 13 6 4780 42
180 16 18 1410 14
180 17 27 3739 43
180 18 28 3215 35
180 3 7 5624 56
180 19 19 3222 32
180 20 58 16583 216
180 15 37 2005 24
180 22 26 1725 18
180 24 20 1657 13
180 26 199 57617 723
181 31 12 5725 45
181 29 19 5612 65
181 12 1 1032 13
181 11 15 7719 81
181 10 21 3500 42
181 0 47 39969 372
181 25 32 1324 7
181 6 15 3168 24
181 8 179 10270 88
181 14 6 7291 80
181 30 10 1322 11
181 9 31 2183 18
181 2 15 6516 64
181 21 170 7211 55
181 28 23 1984 24
181 5 46 8651 83
181 23 58 4003 35
181 27 81 4247 47
181 7 49 8246 92
181 4 54 8503 81
181 1 34 7101 74
181 13 3 4785 42
181 16 13 1421 14
181 17 28 3757 43
181 18 20 3234 35
181 3 7 5629 56
181 19 21 3233 32
181 20 72 16624 216
181 15 36 2028 24
181 22 27 1742 18
181 24 14 1673 13
181 26 198 57752 724
182 31 7 5733 46
182 29 25 5623 66
182 12 0 1033 13
182 11 23 7727 81
182 10 30 3514 42
182 0 45 40001 373
182 25 24 1347 7
182 6 10 3179 24
182 8 192 10379 89
182 14 7 7294 80
182 30 10 1329 11
182 9 25 2202 20
182 2 14 6523 64
182 21 168 7324 55
182 28 25 1999 24
182 5 53 8677 83
182 23 58 4043 35
182 27 58 4307 49
182 7 49 8278 93
182 4 55 8534 81
182 1 30 7123 74
182 13 7 4786 42
182 16 19 1428 14
182 17 43 3769 43
182 18 16 3248 35
182 3 9 5632 56
182 19 17 3246 32
182 20 61 16673 217
182 15 36 2049 24
182 22 18 1761 18
182 24 15 1685 13
182 26 219 57878 724
183 31 12 5737 46
183 29 33 5638 67
183 12 0 1033 13
183 11 22 7737 82
183 10 30 3538 43
183 0 43 40028 374
183 25 33 1365 7
183 6 19 3182 24
183 8 181 10495 90
183 14 4 7298 80
183 30 9 1336 11
183 9 22 2217 20
183 2 8 6532 64
183 21 175 7423 56
183 28 14 2017 25
183 5 51 8711 83
183 23 34 4089 36
183 27 83 4341 49
183 7 50 8311 93
183 4 41 8574 81
183 1 40 7141 75
183 13 6 4789 42
183 16 14 1440 15
183 17 40 3795 44
183 18 15 3258 35
183 3 12 5634 56
183 19 21 3255 32
183 20 75 16707 217
183 15 28 2069 24
183 22 30 1772 18
183 24 20 1691 13
183 26 224 58020 727
184 31 12 5747 46
184 29 26 5658 67
184 12 0 1033 13
184 11 26 7750 83
184 10 30 3560 44
184 0 50 40052 374
184 25 29 1387 7
184 6 12 3195 24
184 8 184 10606 90
184 14 4 7301 80
184 30 15 1344 11
184 9 18 2226 20
184 2 18 6537 64
184 21 127 7546 56
184 28 14 2027 25
184 5 50 8741 83
184 23 42 4107 36
184 27 72 4394 49
184 7 48 8346 93
184 4 44 8603 81
184 1 42 7167 75
184 13 5 4794 42
184 16 15 1449 15
184 17 44 3823 45
184 18 32 3267 35
184 3 9 5643 56
184 19 17 3270 32
184 20 60 16756 217
184 15 32 2086 24
184 22 25 1795 18
184 24 18 1702 13
184 26 189 58182 728
185 31 12 5755 46
185 29 33 5669 67
185 12 0 1033 13
185 11 21 7764 83
185 10 28 3581 45
185 0 49 40086 374
185 25 28 1406 9
185 6 14 3203 24
